wind_ms,farm,mission_time_s,unique_pests,replans,crash,found_frac
0.0,1,14.75,0,0,1,0.0
0.0,1,14.78,0,0,1,0.0
0.0,1,14.82,0,0,1,0.0
0.0,1,14.85,0,0,1,0.0
0.0,1,14.88,0,0,1,0.0
0.0,1,14.91,0,0,1,0.0
0.0,1,14.94,0,0,1,0.0
0.0,1,14.98,0,0,1,0.0
0.0,1,15.01,0,0,1,0.0
0.0,1,15.04,0,0,1,0.0
0.0,1,15.07,0,0,1,0.0
0.0,1,15.1,0,0,1,0.0
0.0,1,15.14,0,0,1,0.0
